DronV2:Dron1_X,DronV2:Dron1_Y,DronV2:Dron1_Z,DronV2:Dron4_X,DronV2:Dron4_Y,DronV2:Dron4_Z,DronV2:Dron2_X,DronV2:Dron2_Y,DronV2:Dron2_Z,DronV2:Dron3_X,DronV2:Dron3_Y,DronV2:Dron3_Z,Dron1:dron11_X,Dron1:dron11_Y,Dron1:dron11_Z,Dron1:dron12_X,Dron1:dron12_Y,Dron1:dron12_Z,Dron1:dron13_X,Dron1:dron13_Y,Dron1:dron13_Z,Dron1:dron14_X,Dron1:dron14_Y,Dron1:dron14_Z,Dron1:dron15_X,Dron1:dron15_Y,Dron1:dron15_Z
198.96596,-1715.9929,985.37354,188.19705,-1894.4891,999.96466,237.53795,-1738.3575,987.5615,117.59072,-1729.4172,987.9629,100.72332,770.805,217.45987,10.620396,725.1344,218.387,159.58493,699.8089,217.25436,75.4264,623.2042,218.36478,90.59134,711.78485,252.60762
198.9462,-1715.9778,982.586,188.19977,-1894.4672,997.2202,237.52795,-1738.3335,984.80096,117.577,-1729.402,985.219,100.723976,770.8037,217.45868,10.622335,725.1317,218.38516,159.58511,699.80817,217.25456,75.42597,623.20233,218.36613,90.589745,711.78406,252.6068
198.92735,-1715.9669,979.75824,188.20508,-1894.4487,994.4354,237.51924,-1738.3126,982.00006,117.56427,-1729.391,982.4339,100.7247,770.8022,217.4574,10.624209,725.129,218.38327,159.58533,699.8074,217.25467,75.42547,623.2002,218.36769,90.58808,711.7832,252.60585
198.90956,-1715.9598,976.89294,188.21317,-1894.434,991.61273,237.51192,-1738.2947,979.16113,117.55265,-1729.3843,979.61005,100.72547,770.80054,217.45602,10.625989,725.12634,218.38136,159.58556,699.8065,217.2547,75.42491,623.1979,218.36945,90.58639,711.7823,252.60478
198.89296,-1715.9562,973.99286,188.2242,-1894.4225,988.7545,237.50606,-1738.2795,976.28674,117.54227,-1729.3817,976.7498,100.72628,770.79877,217.45457,10.627654,725.1237,218.3795,159.58582,699.8056,217.25465,75.42431,623.1955,218.3714,90.5847,711.7814,252.60362
198.87769,-1715.9558,971.06067,188.23828,-1894.4143,985.86316,237.50175,-1738.2672,973.37933,117.53323,-1729.3833,973.8557,100.72713,770.79694,217.45306,10.629188,725.1213,218.37778,159.58607,699.8047,217.25456,75.42366,623.19293,218.37354,90.58306,711.7805,252.60237
198.86388,-1715.9583,968.0991,188.25558,-1894.4094,982.94104,237.4991,-1738.2574,970.44135,117.52565,-1729.3887,970.9301,100.72799,770.79504,217.45152,10.630578,725.11896,218.37624,159.58636,699.8037,217.25441,75.42297,623.1903,218.37585,90.58149,711.77966,252.60104
198.85165,-1715.9633,965.11066,188.27621,-1894.4076,979.99054,237.49814,-1738.2501,967.4752,117.51962,-1729.3981,967.9754,100.72885,770.7931,217.44997,10.631821,725.11694,218.37494,159.58664,699.80286,217.2542,75.422264,623.1877,218.37833,90.58,711.779,252.59966
198.84113,-1715.9705,962.098,188.30026,-1894.4089,977.0139,237.49893,-1738.2452,964.48334,117.51523,-1729.4113,964.9939,100.729706,770.79114,217.44841,10.632916,725.1153,218.37393,159.58691,699.802,217.25395,75.42154,623.185,218.3809,90.5786,711.77844,252.5982
198.83238,-1715.9795,959.06366,188.32782,-1894.4132,974.0135,237.50156,-1738.2427,961.468,117.51256,-1729.4282,961.988,100.73053,770.78925,217.44687,10.633867,725.1139,218.37328,159.58716,699.8012,217.25365,75.4208,623.1823,218.38359,90.577286,711.778,252.59668
198.82556,-1715.9901,956.01,188.35895,-1894.4203,970.9915,237.50604,-1738.2422,958.4315,117.51169,-1729.4487,958.95984,100.73131,770.7874,217.44539,10.634681,725.1129,218.373,159.58736,699.8005,217.25333,75.42006,623.17975,218.38632,90.57605,711.7778,252.59511
198.82072,-1716.0021,952.93945,188.3937,-1894.4302,967.9502,237.51242,-1738.2438,955.3761,117.51269,-1729.4727,955.91174,100.732025,770.7857,217.44397,10.635361,725.1123,218.37314,159.58751,699.79987,217.25296,75.41932,623.17725,218.38905,90.57487,711.7777,252.59348
198.81796,-1716.0151,949.8542,188.43216,-1894.4426,964.89166,237.52074,-1738.2473,952.304,117.51561,-1729.5001,952.84595,100.73267,770.7842,217.44263,10.635912,725.1121,218.3737,159.5876,699.7994,217.25258,75.41859,623.17487,218.39175,90.573715,711.77783,252.59178
198.81737,-1716.029,946.75653,188.47429,-1894.4579,961.818,237.531,-1738.2528,949.2173,117.52052,-1729.531,949.7644,100.73324,770.78284,217.44139,10.636337,725.1123,218.37471,159.58762,699.799,217.25217,75.41787,623.17267,218.39438,90.57256,711.77814,252.59003
198.819,-1716.0436,943.6485,188.52013,-1894.4756,958.7312,237.54326,-1738.2601,946.118,117.527466,-1729.565,946.6694,100.7337,770.7817,217.44026,10.636639,725.11285,218.37613,159.58754,699.7988,217.25174,75.417175,623.1707,218.39687,90.571365,711.7786,252.58823
198.82292,-1716.0586,940.53217,188.56964,-1894.4957,955.63324,237.5575,-1738.2693,943.0081,117.536476,-1729.6022,943.5627,100.73407,770.78076,217.43925,10.636814,725.1138,218.37796,159.58737,699.79877,217.25131,75.416504,623.16895,218.39917,90.570076,711.77924,252.5864
198.82921,-1716.074,937.4094,188.62285,-1894.5183,952.5261,237.57373,-1738.28,939.8896,117.54759,-1729.6423,940.44635,100.73433,770.7801,217.43837,10.636861,725.115,218.38016,159.58711,699.7989,217.25089,75.41587,623.1675,218.40125,90.56865,711.77997,252.58452
198.8379,-1716.0896,934.2821,188.67967,-1894.5432,949.4115,237.59198,-1738.2925,936.7642,117.560844,-1729.6855,937.32214,100.73448,770.7796,217.43759,10.636773,725.1165,218.38269,159.58672,699.79913,217.25046,75.41528,623.1663,218.40306,90.56704,711.78076,252.58261
198.84906,-1716.1052,931.152,188.74008,-1894.5704,946.2913,237.61221,-1738.3065,933.6338,117.57625,-1729.7316,934.19196,100.73451,770.7794,217.43697,10.636547,725.1183,218.38548,159.58621,699.79956,217.25003,75.41475,623.1654,218.40454,90.56519,711.7816,252.58069
198.86272,-1716.1208,928.0206,188.80399,-1894.5999,943.1671,237.63446,-1738.3221,930.49994,117.59382,-1729.7804,931.0575,100.734436,770.77936,217.43645,10.636179,725.12024,218.38847,159.58559,699.8002,217.24962,75.41427,623.1648,218.40569,90.56305,711.7825,252.57875
198.8789,-1716.1365,924.88965,188.87132,-1894.6313,940.0406,237.65868,-1738.3392,927.3643,117.61357,-1729.8319,927.9203,100.73425,770.7796,217.43605,10.635665,725.1224,218.39157,159.58482,699.8009,217.2492,75.413864,623.1645,218.40648,90.56056,711.7833,252.57681
198.89767,-1716.1521,921.76044,188.94199,-1894.665,936.91327,237.68486,-1738.3579,924.22845,117.63549,-1729.886,924.782,100.733955,770.77997,217.43578,10.635004,725.12463,218.39471,159.58395,699.80176,217.24883,75.413536,623.16437,218.40692,90.55768,711.7841,252.57484
198.91905,-1716.1675,918.63446,189.01588,-1894.7008,933.78656,237.71301,-1738.378,921.09375,117.65959,-1729.9426,921.64404,100.73354,770.78046,217.43561,10.634197,725.12695,218.3978,159.58296,699.80273,217.24846,75.41329,623.1645,218.40701,90.55436,711.7848,252.57286
198.94304,-1716.1827,915.5129,189.09286,-1894.7386,930.6619,237.74307,-1738.3997,917.9616,117.68585,-1730.0016,918.50793,100.73303,770.7811,217.43556,10.633249,725.1293,218.40074,159.58186,699.8038,217.24812,75.41314,623.16473,218.40677,90.55059,711.78534,252.57086
198.96965,-1716.198,912.3969,189.17284,-1894.7784,927.54065,237.77504,-1738.4227,914.8333,117.71425,-1730.063,915.3749,100.73242,770.7819,217.4356,10.632164,725.13153,218.40346,159.58066,699.8048,217.24779,75.41308,623.16516,218.40623,90.54634,711.78577,252.56885
198.99892,-1716.2131,909.2877,189.25562,-1894.8202,924.424,237.80888,-1738.4474,911.7101,117.744774,-1730.1266,912.2462,100.73171,770.7828,217.43573,10.63095,725.13367,218.40585,159.57936,699.80597,217.2475,75.41313,623.1655,218.40544,90.541626,711.78613,252.5668
199.03082,-1716.2283,906.1862,189.34108,-1894.864,921.3131,237.84456,-1738.4735,908.5931,117.77738,-1730.1924,909.12317,100.73092,770.78375,217.43594,10.629617,725.1357,218.4079,159.57802,699.80707,217.24721,75.413284,623.16595,218.40445,90.53647,711.7863,252.56473
199.06535,-1716.2434,903.0934,189.42906,-1894.9097,918.2091,237.88202,-1738.5011,905.4833,117.81204,-1730.2604,906.0067,100.73006,770.78467,217.43623,10.628176,725.13745,218.40952,159.57663,699.8081,217.24696,75.41354,623.1664,218.40329,90.530914,711.7863,252.56262
199.10251,-1716.2587,900.0101,189.5194,-1894.9572,915.113,237.92125,-1738.5303,902.3818,117.84871,-1730.3303,902.898,100.729126,770.78564,217.4366,10.626639,725.13904,218.41066,159.57521,699.8091,217.24675,75.413925,623.1666,218.40204,90.52501,711.78625,252.56049
199.14226,-1716.2742,896.9371,189.61191,-1895.0067,912.0257,237.96219,-1738.561,899.2895,117.88734,-1730.4023,899.7979,100.72814,770.7866,217.43701,10.625019,725.14026,218.41132,159.5738,699.80994,217.24655,75.41441,623.1668,218.40074,90.518845,711.7861,252.55832
199.18456,-1716.2899,893.87506,189.7064,-1895.058,908.9481,238.00478,-1738.5934,896.20715,117.92786,-1730.4762,896.70746,100.72713,770.7875,217.43748,10.623331,725.14124,218.41148,159.57243,699.81067,217.24638,75.415016,623.1668,218.39943,90.51251,711.7858,252.55617
199.2294,-1716.3059,890.82477,189.8027,-1895.1112,905.8811,238.04898,-1738.6273,893.1357,117.970215,-1730.552,893.6274,100.72608,770.7883,217.43802,10.62159,725.1419,218.41116,159.57109,699.8113,217.24622,75.41575,623.1667,218.39815,90.50611,711.78546,252.55403
199.2767,-1716.3224,887.7867,189.90063,-1895.1663,902.82544,238.09474,-1738.663,890.07574,118.014336,-1730.6298,890.5584,100.72504,770.7891,217.43858,10.619813,725.1422,218.41039,159.56982,699.81165,217.24608,75.416595,623.1663,218.39693,90.49976,711.78503,252.55193
199.32642,-1716.3395,884.7613,189.99998,-1895.2233,899.78174,238.14198,-1738.7004,887.0279,118.06014,-1730.7091,887.50134,100.72398,770.78986,217.43918,10.618019,725.14215,218.40916,159.56865,699.8118,217.24596,75.41757,623.16583,218.39578,90.49358,711.7846,252.54991
199.3785,-1716.3572,881.7491,190.10056,-1895.2821,896.7507,238.19064,-1738.7396,883.99286,118.10755,-1730.7903,884.4567,100.72295,770.79047,217.4398,10.616228,725.1418,218.40758,159.56758,699.81177,217.24582,75.418655,623.1652,218.39474,90.4877,711.7842,252.54799
199.43282,-1716.3757,878.7505,190.20216,-1895.3428,893.7328,238.24066,-1738.7808,880.9711,118.15648,-1730.8732,881.4252,100.72194,770.79095,217.44044,10.614458,725.1411,218.40567,159.56664,699.81146,217.2457,75.41985,623.1644,218.39378,90.482216,711.78375,252.54619
199.48932,-1716.3953,875.7658,190.3046,-1895.4053,890.7286,238.29195,-1738.8236,877.96313,118.20683,-1730.9578,878.4072,100.72096,770.7914,217.44112,10.612727,725.14014,218.4035,159.56583,699.811,217.24554,75.421135,623.1636,218.39293,90.477234,711.7833,252.54457
199.5479,-1716.4159,872.7952,190.40765,-1895.4697,887.7386,238.34442,-1738.8687,874.96936,118.2585,-1731.0441,875.4033,100.720024,770.79175,217.44177,10.611053,725.139,218.40115,159.56519,699.81024,217.24538,75.42249,623.16266,218.39215,90.472855,711.78296,252.54314
199.60843,-1716.4377,869.8391,190.51115,-1895.5361,884.7632,238.39803,-1738.9155,871.99005,118.311386,-1731.132,872.4138,100.71913,770.792,217.44244,10.609453,725.13763,218.3987,159.5647,699.8093,217.24518,75.423904,623.1617,218.39143,90.469154,711.7826,252.54192
199.6708,-1716.4612,866.8976,190.6149,-1895.6044,881.80273,238.45264,-1738.9646,869.02563,118.36537,-1731.2214,869.43915,100.7183,770.7921,217.4431,10.607943,725.13617,218.39618,159.56438,699.80817,217.24495,75.42536,623.1607,218.39076,90.46618,711.7823,252.54092
199.73488,-1716.4862,863.97076,190.7187,-1895.6744,878.8575,238.50818,-1739.0157,866.07635,118.42035,-1731.3125,866.4796,100.71752,770.7922,217.44373,10.606536,725.13464,218.39369,159.56424,699.8068,217.24466,75.42683,623.15985,218.39009,90.46399,711.782,252.54019
199.8005,-1716.5131,861.05884,190.82236,-1895.7466,875.9278,238.56454,-1739.0691,863.1424,118.476204,-1731.4052,863.5354,100.71681,770.7921,217.44434,10.605246,725.1331,218.39127,159.56429,699.80536,217.24432,75.42829,623.159,218.38939,90.4626,711.78174,252.53972
199.86752,-1716.542,858.1618,190.92569,-1895.8206,873.01385,238.62163,-1739.1246,860.22394,118.532814,-1731.4994,860.6069,100.71618,770.792,217.4449,10.604081,725.1316,218.38896,159.56451,699.8038,217.24391,75.42973,623.1583,218.38864,90.46203,711.78156,252.5395
199.93578,-1716.5731,855.27966,191.02853,-1895.8965,870.11584,238.67934,-1739.1826,857.32117,118.59005,-1731.5952,857.6941,100.715614,770.7918,217.44543,10.603045,725.1302,218.38684,159.56493,699.80206,217.24344,75.43113,623.1578,218.38782,90.46226,711.7814,252.53954
200.00507,-1716.6067,852.41254,191.1307,-1895.9744,867.2339,238.73755,-1739.2428,854.43414,118.6478,-1731.6926,854.79724,100.71513,770.79156,217.44592,10.602138,725.1289,218.3849,159.56552,699.80023,217.24289,75.43247,623.15735,218.38692,90.46326,711.7812,252.53983
200.07524,-1716.6427,849.56036,191.23203,-1896.0542,864.3681,238.79616,-1739.3054,851.563,118.70592,-1731.7915,851.91644,100.71473,770.79126,217.44637,10.601353,725.1278,218.3832,159.56627,699.79846,217.24225,75.43375,623.1571,218.38593,90.46499,711.78107,252.54033
200.14609,-1716.6816,846.7231,191.33237,-1896.136,861.5186,238.85504,-1739.3706,848.7077,118.76429,-1731.8921,849.05176,100.71441,770.79095,217.44676,10.60068,725.12695,218.38173,159.56718,699.79663,217.24155,75.43494,623.15704,218.38486,90.46739,711.78094,252.54102
200.2174,-1716.7234,843.90063,191.43156,-1896.2197,858.6854,238.91408,-1739.4381,845.86835,118.822784,-1731.9941,846.20325,100.714165,770.7906,217.4471,10.600111,725.1263,218.3805,159.56822,699.79486,217.24077,75.436035,623.15704,218.3837,90.47038,711.7809,252.54187
200.289,-1716.7682,841.093,191.52946,-1896.3055,855.8686,238.97314,-1739.5082,843.0449,118.88127,-1732.0978,843.371,100.714,770.7902,217.4474,10.599631,725.1259,218.37952,159.5694,699.79315,217.23991,75.43704,623.1572,218.38248,90.47389,711.7808,252.54286
200.36067,-1716.8163,838.30005,191.62593,-1896.3933,853.068,239.03214,-1739.5808,840.2373,118.93962,-1732.2029,840.5548,100.7139,770.78986,217.44763,10.599228,725.1258,218.37877,159.57065,699.79156,217.239,75.43794,623.1575,218.38124,90.47781,711.7808,252.54391
200.4322,-1716.8677,835.5217,191.72086,-1896.483,850.28375,239.0909,-1739.656,837.4455,118.9977,-1732.3097,837.7548,100.713875,770.7895,217.44783,10.598888,725.126,218.37827,159.57198,699.79016,217.23804,75.438736,623.1577,218.37997,90.48206,711.7808,252.545
200.5034,-1716.9225,832.7579,191.81409,-1896.5747,847.5156,239.14934,-1739.7338,834.66943,119.0554,-1732.4181,834.97095,100.71391,770.7891,217.44797,10.5985985,725.12646,218.37798,159.57336,699.7889,217.23703,75.43943,623.158,218.37874,90.486534,711.78094,252.54608
200.57405,-1716.9808,830.00836,191.90553,-1896.6683,844.7637,239.20732,-1739.8142,831.909,119.11257,-1732.528,832.20306,100.71401,770.7888,217.44807,10.598343,725.1272,218.3779,159.57477,699.7877,217.236,75.44002,623.1583,218.37752,90.491135,711.78107,252.54709
200.64394,-1717.0427,827.27313,191.99507,-1896.764,842.0278,239.26474,-1739.8972,829.16406,119.1691,-1732.6395,829.4511,100.71417,770.7885,217.44812,10.598107,725.1282,218.37802,159.57617,699.7868,217.23494,75.440506,623.15857,218.37637,90.495766,711.78125,252.548
200.71286,-1717.1084,824.55206,192.08263,-1896.8616,839.30774,239.32146,-1739.9829,826.4346,119.22487,-1732.7526,826.7149,100.71438,770.7882,217.44812,10.597877,725.12933,218.37831,159.57753,699.78613,217.23389,75.44091,623.1587,218.37526,90.50033,711.78143,252.54878
200.78064,-1717.1777,821.8449,192.16808,-1896.961,836.60345,239.37735,-1740.0712,823.72034,119.27975,-1732.8672,823.99445,100.71463,770.788,217.44809,10.597638,725.1307,218.37877,159.57884,699.7856,217.23285,75.44124,623.15875,218.37422,90.50474,711.78174,252.54938
200.84706,-1717.2507,819.1516,192.25137,-1897.0625,833.91473,239.43233,-1740.162,821.02124,119.33362,-1732.9835,821.28955,100.71492,770.78784,217.448,10.597382,725.13214,218.37936,159.58006,699.7853,217.23184,75.441505,623.1587,218.37323,90.50891,711.7821,252.54977
200.91194,-1717.3275,816.47205,192.33243,-1897.1659,831.24146,239.48625,-1740.2555,818.3371,119.386375,-1733.1013,818.60004,100.71525,770.7877,217.44788,10.597095,725.13367,218.3801,159.58118,699.78516,217.23085,75.44174,623.15845,218.37225,90.51277,711.7826,252.54997
200.97508,-1717.408,813.806,192.41116,-1897.2711,828.58344,239.53903,-1740.3514,815.6677,119.437904,-1733.2207,815.9257,100.71561,770.78766,217.44772,10.596768,725.1352,218.38092,159.58217,699.7852,217.2299,75.44195,623.1581,218.37128,90.51627,711.7831,252.54996
201.03633,-1717.4921,811.15344,192.48753,-1897.3782,825.9405,239.59056,-1740.4501,813.01294,119.48809,-1733.3416,813.2665,100.715996,770.7876,217.44753,10.596393,725.1367,218.38188,159.58302,699.78546,217.229,75.44216,623.1576,218.37027,90.51936,711.7836,252.54971
201.09552,-1717.58,808.51404,192.56148,-1897.4869,823.3123,239.64073,-1740.551,810.37256,119.536835,-1733.4641,810.62213,100.71641,770.7876,217.44728,10.59596,725.1382,218.38293,159.58372,699.7858,217.22816,75.44239,623.15704,218.36919,90.52201,711.7843,252.54927
201.15247,-1717.6713,805.88776,192.63297,-1897.5977,820.69885,239.68945,-1740.6545,807.74646,119.58404,-1733.588,807.9925,100.71685,770.78766,217.447,10.595466,725.1395,218.3841,159.58427,699.7863,217.22737,75.44266,623.1564,218.36797,90.52421,711.78503,252.54865
201.20705,-1717.7662,803.2744,192.70195,-1897.71,818.09973,239.73665,-1740.7604,805.13434,119.6296,-1733.7135,805.3773,100.7173,770.7877,217.44669,10.594907,725.14075,218.38536,159.58469,699.7869,217.22662,75.44297,623.1557,218.3666,90.525955,711.7858,252.54785
201.25911,-1717.8646,800.6738,192.76842,-1897.824,815.5148,239.78221,-1740.8685,802.536,119.67345,-1733.8405,802.7765,100.717766,770.7877,217.44633,10.594286,725.1417,218.38673,159.58493,699.7876,217.22594,75.44335,623.155,218.365,90.52726,711.7867,252.54695
201.30853,-1717.9663,798.0859,192.83232,-1897.9397,812.9437,239.82608,-1740.9789,799.95135,119.71549,-1733.9689,800.1897,100.71825,770.7878,217.44595,10.593606,725.1426,218.38824,159.58504,699.7883,217.22531,75.44382,623.1545,218.36317,90.52815,711.7876,252.54594
201.3552,-1718.0713,795.51025,192.89368,-1898.0569,810.38635,239.86816,-1741.0914,797.38007,119.75565,-1734.0986,797.61676,100.718735,770.7878,217.44553,10.592869,725.1432,218.38988,159.58502,699.789,217.22473,75.44437,623.15405,218.36107,90.52867,711.7885,252.54489
201.39902,-1718.1794,792.9469,192.95247,-1898.1757,807.8424,239.90843,-1741.206,794.8219,119.79387,-1734.2299,795.05756,100.71922,770.7878,217.44505,10.59208,725.1436,218.39165,159.58487,699.78973,217.22421,75.44502,623.15375,218.35866,90.52886,711.7895,252.54384
201.4399,-1718.2906,790.39557,193.00868,-1898.2959,805.31165,239.94682,-1741.3226,792.2768,119.83007,-1734.3623,792.5117,100.71972,770.7877,217.44456,10.591248,725.1438,218.39355,159.58461,699.7904,217.22372,75.445786,623.1536,218.35594,90.52876,711.79047,252.54282
201.47775,-1718.4048,787.856,193.06236,-1898.4175,802.7938,239.98328,-1741.4412,789.7444,119.86422,-1734.496,789.9791,100.72021,770.78766,217.44403,10.59038,725.14374,218.39558,159.58426,699.791,217.2233,75.44666,623.1538,218.35295,90.528435,711.79144,252.54187
201.51254,-1718.5217,785.3282,193.1135,-1898.5404,800.28864,240.01776,-1741.5615,787.2245,119.89626,-1734.6309,787.45953,100.720695,770.7875,217.44347,10.589487,725.1435,218.39774,159.58382,699.7915,217.2229,75.44766,623.1542,218.34967,90.527916,711.79236,252.54102
201.54424,-1718.6412,782.8118,193.16212,-1898.6646,797.79584,240.05025,-1741.6835,784.7169,119.92616,-1734.7668,784.95276,100.721176,770.78723,217.44289,10.588585,725.143,218.4,159.58331,699.79193,217.22255,75.44877,623.1548,218.34618,90.52725,711.7933,252.54031
201.57278,-1718.7632,780.30676,193.20827,-1898.7898,795.3151,240.08073,-1741.807,782.22144,119.9539,-1734.9038,782.4585,100.72165,770.7869,217.44229,10.58769,725.14233,218.40234,159.58275,699.79224,217.22224,75.45,623.1556,218.3425,90.52648,711.7941,252.53978
201.5982,-1718.8875,777.8128,193.25197,-1898.9161,792.8463,240.10919,-1741.9321,779.7378,119.97946,-1735.0417,779.9765,100.722115,770.7865,217.44168,10.586822,725.1415,218.40472,159.58217,699.7924,217.22198,75.45132,623.1566,218.33871,90.525635,711.79486,252.53943
201.62053,-1719.0137,775.32983,193.29329,-1899.0433,790.38916,240.13562,-1742.0586,777.26587,120.00284,-1735.1807,777.50665,100.722565,770.786,217.44107,10.5859995,725.1404,218.40714,159.58156,699.7924,217.22174,75.452736,623.1578,218.33488,90.52473,711.7954,252.53926
201.63977,-1719.1417,772.85767,193.33226,-1899.1715,787.9433,240.16005,-1742.1863,774.80536,120.024025,-1735.3202,775.04865,100.72301,770.78546,217.44046,10.585245,725.13916,218.4095,159.58095,699.7923,217.22154,75.45422,623.159,218.3311,90.52379,711.7959,252.5393
201.65598,-1719.2711,770.3961,193.36894,-1899.3004,785.50854,240.18246,-1742.3151,772.3561,120.04304,-1735.4606,772.6023,100.72343,770.7847,217.43985,10.58458,725.13776,218.41179,159.58035,699.792,217.22137,75.455765,623.1603,218.32742,90.52282,711.7962,252.53954
201.66925,-1719.4019,767.9452,193.40341,-1899.43,783.0846,240.20291,-1742.4448,769.91785,120.0599,-1735.6014,770.16736,100.72384,770.784,217.43927,10.584025,725.13617,218.41396,159.57979,699.79156,217.22122,75.457344,623.16156,218.32391,90.52185,711.7964,252.53995
201.67966,-1719.5334,765.50464,193.43573,-1899.5602,780.67126,240.22142,-1742.5756,767.4905,120.074646,-1735.7427,767.74365,100.72423,770.78314,217.43872,10.583601,725.13446,218.41594,159.57927,699.79095,217.2211,75.45893,623.1628,218.32066,90.52087,711.7963,252.54054
201.6873,-1719.6656,763.0744,193.46599,-1899.6908,778.26825,240.23805,-1742.707,765.07367,120.08731,-1735.8844,765.3309,100.72461,770.7822,217.4382,10.583324,725.1327,218.4177,159.5788,699.79016,217.221,75.46051,623.1639,218.3177,90.51989,711.79614,252.54129
201.69234,-1719.7982,760.65436,193.49426,-1899.8217,775.87537,240.25282,-1742.8391,762.66736,120.097946,-1736.0264,762.92883,100.72497,770.78125,217.43774,10.583214,725.13074,218.41916,159.57838,699.78925,217.2209,75.46205,623.16486,218.31508,90.51893,711.79584,252.54218
201.69487,-1719.9307,758.2445,193.52063,-1899.9529,773.4924,240.26582,-1742.9718,760.2713,120.10662,-1736.1685,760.53735,100.7253,770.7802,217.43735,10.58328,725.1287,218.42029,159.57803,699.7882,217.22086,75.46353,623.1656,218.31285,90.51798,711.79535,252.5432
201.69505,-1720.0626,755.84467,193.54518,-1900.0842,771.119,240.27708,-1743.1047,757.8854,120.11339,-1736.3107,758.1562,100.72561,770.7791,217.43703,10.583533,725.1266,218.42102,159.57776,699.78705,217.22083,75.46493,623.1662,218.31102,90.517075,711.7947,252.54431
201.69308,-1720.194,753.4549,193.56804,-1900.2156,768.7551,240.28671,-1743.238,755.5093,120.11833,-1736.4528,755.78516,100.72589,770.778,217.43681,10.583976,725.1244,218.42134,159.57755,699.7858,217.22086,75.46622,623.16656,218.30962,90.51621,711.79395,252.54553
201.68912,-1720.3241,751.075,193.58928,-1900.3468,766.40045,240.29477,-1743.3715,753.14294,120.12154,-1736.5946,753.4241,100.72614,770.77686,217.43669,10.584609,725.12213,218.42122,159.5774,699.7845,217.22093,75.46738,623.1667,218.30864,90.51541,711.7931,252.54681
201.68335,-1720.453,748.7051,193.60902,-1900.4779,764.0548,240.30133,-1743.5049,750.7862,120.12309,-1736.7362,751.07275,100.72636,770.77576,217.4367,10.585424,725.1198,218.42062,159.57729,699.7831,217.22107,75.4684,623.1666,218.30809,90.51469,711.7922,252.54817
201.676,-1720.5801,746.34503,193.62737,-1900.6088,761.718,240.3065,-1743.6383,748.4389,120.12311,-1736.8774,748.73096,100.726524,770.7746,217.43684,10.586411,725.1174,218.41956,159.57722,699.7817,217.2213,75.46925,623.1664,218.30792,90.51404,711.79114,252.54956
201.66725,-1720.7051,743.9948,193.64442,-1900.7391,759.38983,240.31036,-1743.7714,746.1009,120.12167,-1737.0181,746.3985,100.726654,770.7735,217.43712,10.587553,725.11487,218.41801,159.5772,699.7802,217.22162,75.46993,623.1659,218.30814,90.51347,711.79004,252.55098
201.65736,-1720.8278,741.6545,193.66031,-1900.869,757.0702,240.31302,-1743.9042,743.772,120.11892,-1737.1581,744.07526,100.726746,770.77246,217.43756,10.588831,725.11237,218.41603,159.5772,699.7788,217.22206,75.47042,623.1653,218.30869,90.51299,711.78894,252.55241
201.64653,-1720.9478,739.324,193.67514,-1900.9984,754.7589,240.31456,-1744.0364,741.45215,120.11495,-1737.2974,741.76105,100.72679,770.7714,217.43814,10.590224,725.10974,218.41364,159.5772,699.7774,217.22261,75.47072,623.1645,218.30954,90.51258,711.7877,252.55385
201.635,-1721.0648,737.0033,193.68903,-1901.127,752.45575,240.3151,-1744.1681,739.1412,120.109886,-1737.4358,739.4557,100.72681,770.7705,217.43889,10.591711,725.10706,218.41086,159.57718,699.77606,217.2233,75.470825,623.1636,218.31062,90.51224,711.78656,252.55527
201.623,-1721.1787,734.69244,193.70209,-1901.2549,750.1607,240.31474,-1744.2991,736.8389,120.10387,-1737.5732,737.15906,100.72678,770.7696,217.43977,10.593268,725.1044,218.40775,159.57718,699.7748,217.22412,75.47075,623.16254,218.3119,90.51193,711.7854,252.55663
201.61076,-1721.2891,732.3915,193.71445,-1901.382,747.87354,240.3136,-1744.4293,734.5455,120.09701,-1737.7098,734.871,100.72673,770.7688,217.4408,10.594872,725.1016,218.40434,159.57715,699.77356,217.22507,75.4705,623.1614,218.31331,90.51166,711.7842,252.55795
201.59853,-1721.3959,730.10034,193.72623,-1901.508,745.59424,240.31178,-1744.5586,732.2605,120.08944,-1737.8452,732.5914,100.726654,770.7681,217.44194,10.596496,725.0989,218.40073,159.57712,699.77246,217.22614,75.470085,623.1602,218.3148,90.511375,711.783,252.55919
201.5865,-1721.4989,727.8191,193.73752,-1901.633,743.3226,240.30939,-1744.6868,729.9841,120.08131,-1737.9794,730.32007,100.726555,770.7675,217.44319,10.598112,725.0961,218.39693,159.57707,699.7715,217.22733,75.46954,623.159,218.31631,90.51108,711.78186,252.56033
201.57494,-1721.5979,725.5477,193.74847,-1901.7571,741.0586,240.30655,-1744.8138,727.71606,120.07273,-1738.1123,728.057,100.72644,770.76697,217.44452,10.599696,725.09344,218.39302,159.57701,699.7707,217.2286,75.46888,623.1578,218.3178,90.510735,711.78076,252.56139
201.56401,-1721.6927,723.2862,193.75919,-1901.8799,738.8021,240.30338,-1744.9398,725.45636,120.06384,-1738.2439,725.80206,100.7263,770.7666,217.44589,10.601221,725.09076,218.38905,159.57695,699.76996,217.22995,75.46814,623.1566,218.31918,90.51033,711.77966,252.56233
