new_x,new_y,new_z,old_x,old_y,old_z,2.49645E12,2.28702896E11,6.0025156E-37,1.45865824E13,9.5905704E11,3.61215662E12,9.42855E-40,2.3877952E-38,0.0,5.0681168E7,825.0839,3220.3982
157.2211705829203,-1733.131535065233,1048.0411339650573,170.78151893957545,-1731.8332377701329,1047.333030360507,171.99683,-1711.6869,1045.7365,161.21742,-1890.3783,1059.8972,210.58385,-1734.211,1047.6268,90.634026,-1725.1515,1048.3491
157.31762799744126,-1733.1196658563726,1048.1700979780687,170.8821978028231,-1731.8186519010346,1047.4636677507517,172.09798,-1711.6779,1045.8693,161.31166,-1890.365,1060.0144,210.68065,-1734.1979,1047.7562,90.72785,-1725.1396,1048.4769
157.4106521184833,-1733.1108632656071,1048.301437656852,170.97935358721793,-1731.8071843185573,1047.5960682812297,172.19562,-1711.6715,1046.0037,161.40253,-1890.3546,1060.1343,210.77403,-1734.1879,1047.8872,90.81826,-1725.131,1048.6083
157.50024865421364,-1733.105174585115,1048.434965016073,171.07300662280983,-1731.7990237716244,1047.7301232423642,172.28978,-1711.6677,1046.1396,161.49007,-1890.3472,1060.2566,210.864,-1734.1812,1048.0195,90.90524,-1725.1256,1048.7432
157.58643567401631,-1733.1024441203294,1048.5704088807247,171.16318399174003,-1731.7938886516456,1047.8657764048328,172.38046,-1711.6665,1046.277,161.57437,-1890.3428,1060.381,210.95055,-1734.1775,1048.153,90.98884,-1725.1233,1048.881
157.66926031863306,-1733.1026835731511,1048.7075970650164,171.2499417013892,-1731.791897969892,1048.002490866641,172.46773,-1711.6678,1046.4153,161.6555,-1890.3412,1060.5073,211.03372,-1734.1769,1048.2874,91.0691,-1725.1241,1049.0219
157.74879568534058,-1733.1059779421666,1048.846084085683,171.33334119488893,-1731.792946989941,1048.140130293241,172.55162,-1711.6718,1046.5544,161.7336,-1890.3427,1060.6353,211.1136,-1734.1793,1048.4222,91.14609,-1725.1282,1049.1653
157.82513783056348,-1733.1121777331618,1048.9858035578281,171.41347451960146,-1731.7971552700876,1048.278595625377,172.63225,-1711.6782,1046.6942,161.80878,-1890.3468,1060.7646,211.19026,-1734.1848,1048.5576,91.21992,-1725.1353,1049.3109
157.89838936397672,-1733.1214384075065,1049.12652516586,171.49046069444577,-1731.804526308889,1048.4176814219454,172.7097,-1711.6875,1046.8345,161.8812,-1890.354,1060.8953,211.26381,-1734.1934,1048.6932,91.29069,-1725.1455,1049.4586
157.9686871276475,-1733.133586202906,1049.2677606116795,171.56447201016394,-1731.8147793956555,1048.5567848576566,172.78415,-1711.6993,1046.9747,161.95103,-1890.364,1061.0267,211.33435,-1734.2048,1048.8286,91.35855,-1725.1589,1049.6079
158.0361770149238,-1733.1487551331352,1049.4093839703467,171.6356312315839,-1731.8280943984269,1048.696166929392,172.8557,-1711.714,1047.1151,162.01846,-1890.3771,1061.1589,211.40204,-1734.2192,1048.9636,91.42365,-1725.1754,1049.7585
158.1010359942465,-1733.1669297981095,1049.5510492134206,171.70410685927803,-1731.844504900493,1048.835180614837,172.92453,-1711.7314,1047.255,162.0837,-1890.393,1061.2915,211.46704,-1734.2366,1049.0979,91.48618,-1725.1951,1049.9102
158.16345413907317,-1733.188132423798,1049.6924174566602,171.7701139954544,-1731.8639907042304,1048.9737921052254,172.99084,-1711.7518,1047.3944,162.14693,-1890.4117,1061.4244,211.52954,-1734.257,1049.2313,91.546326,-1725.2179,1050.0623
158.22361875200662,-1733.2123158039262,1049.8331860324229,171.833868797758,-1731.8863916138437,1049.1115017015638,173.05482,-1711.7753,1047.5328,162.20842,-1890.4335,1061.5573,211.5897,-1734.2802,1049.3635,91.604294,-1725.2438,1050.2146
158.28176140664567,-1733.239487396249,1049.9731686783825,171.89558635376187,-1731.9117750760174,1049.2483680310643,173.1167,-1711.8018,1047.6703,162.26837,-1890.4581,1061.6898,211.64777,-1734.3063,1049.4943,91.6603,-1725.2728,1050.3668
158.33810160494897,-1733.2697692802294,1050.1119025613216,171.95547555592313,-1731.9401765647399,1049.3838474980653,173.17668,-1711.8313,1047.8063,162.32706,-1890.4858,1061.8218,211.70393,-1734.3353,1049.6233,91.71461,-1725.3052,1050.5184
158.39288432189284,-1733.3031140833332,1050.249111483713,172.01381316215247,-1731.971676753434,1049.51772553285,173.23503,-1711.8641,1047.9406,162.38472,-1890.5166,1061.9531,211.75845,-1734.3673,1049.7502,91.76743,-1725.3406,1050.6691
158.44636989546404,-1733.339530520714,1050.3845264789218,172.07084623851438,-1732.0061090686943,1049.6496054936367,173.29198,-1711.9003,1048.0728,162.4416,-1890.5504,1062.0835,211.81157,-1734.4021,1049.875,91.81906,-1725.3792,1050.8184
158.49881866420438,-1733.3791182796067,1050.5178224807375,172.12682645933478,-1732.0437418706927,1049.7794703526938,173.3478,-1711.9398,1048.2029,162.498,-1890.5872,1062.2126,211.86356,-1734.44,1049.9972,91.86974,-1725.421,1050.966
158.55049123286489,-1733.4217428002723,1050.648579703975,172.18201534185442,-1732.084307728074,1049.9067614562675,173.40274,-1711.9825,1048.3303,162.55417,-1890.6271,1062.3403,211.91466,-1734.4807,1050.1166,91.91976,-1725.466,1051.1113
158.60167463913334,-1733.4675660571997,1050.7766297216253,172.23672040260476,-1732.12797457244,1050.0314294541288,173.4571,-1712.0288,1048.455,162.61037,-1890.6702,1062.4663,211.96516,-1734.5244,1050.2329,91.9694,-1725.5142,1051.2542
158.6526556226565,-1733.516476894452,1050.9015671180468,172.29118699742418,-1732.1746645303235,1050.153014219695,173.51114,-1712.0784,1048.5765,162.66685,-1890.7162,1062.5903,212.01537,-1734.571,1050.346,92.01894,-1725.5656,1051.394
158.70371115187524,-1733.5685115341767,1051.0231567016317,172.3456847044329,-1732.2245493794421,1050.2715334862323,173.56514,-1712.1312,1048.6948,162.72392,-1890.7654,1062.7123,212.06555,-1734.6207,1050.4554,92.06867,-1725.6201,1051.5306
158.75513519305105,-1733.623698249853,1051.1411767120203,172.40050956941496,-1732.2774748487009,1050.3864620413135,173.61938,-1712.1874,1048.8094,162.78183,-1890.8177,1062.8318,212.116,-1734.6733,1050.5613,92.11889,-1725.6779,1051.6635
158.80721449610132,-1733.6818570048156,1051.2552952571164,172.45592149263777,-1732.3334999922636,1050.4977314345203,173.67415,-1712.2466,1048.9202,162.84082,-1890.8732,1062.9487,212.16702,-1734.7289,1050.6632,92.169876,-1725.7386,1051.7924
158.86024486159076,-1733.743044665127,1051.3652020452623,172.51219530128847,-1732.392529654756,1050.6051255490077,173.72972,-1712.3088,1049.027,162.90117,-1890.9316,1063.0627,212.21892,-1734.7874,1050.761,92.221924,-1725.8025,1051.9167
158.9145036441879,-1733.8072772627395,1051.4707715509778,172.56959103426027,-1732.4546687860459,1050.7082836621812,173.78636,-1712.374,1049.1294,162.9631,-1890.9932,1063.1737,212.27197,-1734.8489,1050.8545,92.27533,-1725.8695,1052.0365
158.97028724117294,-1733.874387002515,1051.5717124090609,172.6283984417528,-1732.5196914472065,1050.807259605846,173.84436,-1712.442,1049.2275,163.02689,-1891.0577,1063.2814,212.32649,-1734.9132,1050.9435,92.33037,-1725.9395,1052.1512
159.02786225722832,-1733.9444269972828,1051.6679607557535,172.68885678262777,-1732.5878129102307,1050.901792863094,173.90399,-1712.5126,1049.321,163.09273,-1891.1254,1063.3856,212.38275,-1734.9805,1051.0281,92.387314,-1726.0125,1052.2607
159.08751232277348,-1734.0172285072688,1051.7591879984727,172.7512095670222,-1732.6588998527761,1050.9917905013742,173.9655,-1712.5856,1049.4098,163.16086,-1891.1959,1063.4862,212.44106,-1735.0507,1051.1079,92.44644,-1726.0883,1052.3646
159.1494932713298,-1734.0927211555968,1051.845401594972,172.8157151800565,-1732.7328599672674,1051.077135069447,174.02916,-1712.6608,1049.4938,163.23148,-1891.2694,1063.5829,212.50166,-1735.1237,1051.183,92.50802,-1726.1669,1052.4629
159.21407231941023,-1734.1708169569324,1051.926368395756,172.8826392115714,-1732.8094862457067,1051.1576121077633,174.09523,-1712.7382,1049.5728,163.3048,-1891.3457,1063.6755,212.56485,-1735.1993,1051.2533,92.572296,-1726.2483,1052.5552
159.2814789141604,-1734.2515400328518,1052.0019926449718,172.95216178689856,-1732.8890619350802,1051.2331763719405,174.16393,-1712.8175,1049.6467,163.38098,-1891.4248,1063.764,212.63086,-1735.2778,1051.3187,92.63951,-1726.3324,1052.6414
159.35196092761603,-1734.3347304446406,1052.072300499969,173.02452706263352,-1732.9712872503292,1051.3038940289396,174.23549,-1712.8987,1049.7156,163.46022,-1891.5066,1063.8484,212.69997,-1735.3589,1051.3794,92.70989,-1726.4191,1052.7213
159.42573560486704,-1734.4203126266402,1052.137152126322,173.09995322177,-1733.0561429729532,1051.3695440859528,174.31015,-1712.9816,1049.7793,163.54265,-1891.5911,1063.9282,212.77238,-1735.4426,1051.4352,92.78367,-1726.5083,1052.7949
159.50301552178132,-1734.5082018930289,1052.1964788701625,173.17863246783367,-1733.1435159314867,1051.4301308261693,174.3881,-1713.0662,1049.8378,163.62843,-1891.6781,1064.0035,212.84834,-1735.5288,1051.4861,92.86104,-1726.5999,1052.862
159.58398301389443,-1734.5982109762479,1052.2505255828867,173.26077510727424,-1733.2331971379142,1051.4857398448105,174.46956,-1713.1523,1049.8912,163.71767,-1891.7677,1064.0743,212.92802,-1735.6173,1051.5323,92.942184,-1726.6937,1052.923
159.66882958955236,-1734.6904027095147,1052.2991895164955,173.34654353292584,-1733.325179966303,1051.5363594084602,174.55469,-1713.2401,1049.9395,163.81047,-1891.8596,1064.1406,213.01164,-1735.7081,1051.574,93.02729,-1726.7898,1052.9774
159.75769828620503,-1734.7846491321152,1052.342451971393,173.43609341046266,-1733.4193665673333,1051.581776843706,174.64365,-1713.3295,1049.9825,163.90694,-1891.9539,1064.2021,213.09933,-1735.8011,1051.6111,93.11651,-1726.888,1053.0254
159.8507475386274,-1734.88084835478,1052.380597001532,173.5295539082411,-1733.5158136854436,1051.6224066253274,174.73659,-1713.4204,1050.0206,164.00714,-1892.0503,1064.2592,213.19128,-1735.8964,1051.6438,93.209984,-1726.988,1053.0673
159.94809400816416,-1734.9789136495758,1052.413653977868,173.6270958586267,-1733.6140363503666,1051.6581511209545,174.83365,-1713.513,1050.0538,164.11113,-1892.1488,1064.3115,213.2876,-1735.9935,1051.6724,93.30783,-1727.09,1053.1029
160.04984740872527,-1735.0787389689915,1052.4418290338185,173.72882644023912,-1733.714097832695,1051.689249168292,174.93495,-1713.6073,1050.0823,164.21895,-1892.2494,1064.3595,213.3884,-1736.0925,1051.6969,93.41016,-1727.1936,1053.1326
160.15609523600344,-1735.1803751315783,1052.4652531168433,173.83481460139203,-1733.8161168848637,1051.7155937738235,175.04057,-1713.7034,1050.106,164.33061,-1892.3519,1064.403,213.49379,-1736.1935,1051.7177,93.51705,-1727.2988,1053.1564
160.26690881951924,-1735.28361915059,1052.4841948808114,173.94514439740635,-1733.919586365839,1051.7373340103725,175.15057,-1713.8013,1050.1251,164.44612,-1892.4562,1064.4421,213.60384,-1736.296,1051.735,93.628586,-1727.4056,1053.1747
160.3823280853504,-1735.3885200412137,1052.4988290326517,174.05990040614128,-1734.0247706985479,1051.7548767572753,175.26505,-1713.9012,1050.14,164.56549,-1892.5623,1064.4772,213.71858,-1736.4003,1051.749,93.74479,-1727.5137,1053.1875
160.50239586968337,-1735.4949484930914,1052.5096111810262,174.17908354885995,-1734.1313875805852,1051.768353915957,175.38399,-1714.0033,1050.1509,164.68866,-1892.6699,1064.5082,213.83809,-1736.5061,1051.7603,93.86571,-1727.623,1053.1953
160.6271067245907,-1735.602920765037,1052.5166823318555,174.30273169456407,-1734.2392984503124,1051.778046966299,175.50742,-1714.1077,1050.1581,164.81561,-1892.779,1064.5354,213.96234,-1736.6133,1051.7688,93.99135,-1727.7336,1053.1984
160.75645638323942,-1735.7122968816698,1052.5203623625682,174.43081663655525,-1734.3485380916104,1051.7839934283145,175.63533,-1714.2142,1050.1616,164.94627,-1892.8898,1064.559,214.09135,-1736.7219,1051.7751,94.12169,-1727.8452,1053.197
160.89041923630566,-1735.823056713394,1052.5211454525138,174.5633149015802,-1734.459078698431,1051.7868225624293,175.76768,-1714.3232,1050.1621,165.08058,-1893.0017,1064.5793,214.2251,-1736.8319,1051.7797,94.25671,-1727.9576,1053.1915
161.02894476332906,-1735.9352063936271,1052.519246137497,174.700220506434,-1734.5706975577668,1051.7866358353535,175.90446,-1714.4347,1050.1597,165.21843,-1893.115,1064.5966,214.36353,-1736.9431,1051.7826,94.396355,-1728.071,1053.1824
161.17195924062304,-1736.0486492218802,1052.5150820865738,174.8414170154387,-1734.6834018757888,1051.783907688992,176.04556,-1714.5486,1050.1549,165.35971,-1893.2296,1064.6111,214.50658,-1737.0555,1051.7844,94.54056,-1728.1852,1053.1699
161.31937671323485,-1736.1634022353403,1052.5091473325888,174.9868498650253,-1734.7972881707158,1051.778948359093,176.19092,-1714.6652,1050.148,165.50433,-1893.3453,1064.6233,214.65416,-1737.1692,1051.7855,94.68923,-1728.3,1053.1547
161.47109339429102,-1736.2793477649516,1052.5017426539157,175.13640465074997,-1734.9120600745266,1051.7722018001004,176.34042,-1714.7843,1050.1395,165.65215,-1893.4622,1064.6333,214.80617,-1737.2839,1051.7864,94.84227,-1728.4155,1053.1368
161.62699733401888,-1736.396555874825,1052.4933979005377,175.28996492931853,-1735.0279770799511,1051.7641914051958,176.49397,-1714.9059,1050.1299,165.803,-1893.58,1064.6416,214.96251,-1737.3999,1051.7874,94.99955,-1728.5316,1053.117
161.78693651339898,-1736.5149946728661,1052.4844368749277,175.44741396242188,-1735.1448343715329,1051.7552839378359,176.65143,-1715.0302,1050.1196,165.95673,-1893.6989,1064.6486,215.12302,-1737.517,1051.7888,95.16092,-1728.6483,1053.0956
161.95075695757933,-1736.6345289738047,1052.4754185711645,175.6085667920684,-1735.2627646522158,1051.7459268278596,176.81265,-1715.1567,1050.109,166.11319,-1893.8188,1064.6547,215.28754,-1737.6353,1051.7914,95.32623,-1728.7654,1053.073
162.11827967909963,-1736.7551939629107,1052.466666386712,175.77328598131882,-1735.3815082634908,1051.7367022633503,176.97746,-1715.2858,1050.0988,166.27217,-1893.9397,1064.66,215.4559,-1737.7546,1051.7952,95.49529,-1728.883,1053.0497
162.2893319824118,-1736.8770110941164,1052.458681671214,175.9413792534222,-1735.501386654166,1051.727951111136,177.14572,-1715.417,1050.0892,166.43347,-1894.0616,1064.6654,215.62793,-1737.8752,1051.8009,95.66791,-1729.0011,1053.0261
162.46369116590796,-1736.9999396742676,1052.451943516701,176.11263088406463,-1735.6223787229014,1051.720304994763,177.31721,-1715.5503,1050.0809,166.5969,-1894.1844,1064.671,215.8034,-1737.9971,1051.8088,95.84387,-1729.1196,1053.0028
162.6411417293782,-1737.123906026975,1052.4467875134517,176.28684670449113,-1735.7442736422083,1051.7141817921033,177.49174,-1715.6855,1050.0743,166.7622,-1894.3083,1064.6774,215.9821,-1738.1201,1051.8193,96.02294,-1729.2386,1052.98
162.82144159920662,-1737.2490378001876,1052.4437569363586,176.4638027968748,-1735.8673645648403,1051.7101696575803,177.66911,-1715.8225,1050.07,166.92917,-1894.4331,1064.6848,216.16377,-1738.2445,1051.8329,96.20487,-1729.3582,1052.9583
163.00433475024528,-1737.3752086096943,1052.4430290134887,176.6432312873258,-1735.9915442143654,1051.7085247934558,177.84906,-1715.961,1050.0682,167.09755,-1894.559,1064.6938,216.34816,-1738.3702,1051.8497,96.3894,-1729.4783,1052.9379
163.18954771690244,-1737.502568961282,1052.4451708222075,176.82490010778704,-1736.117179000725,1051.7099343470077,178.03139,-1716.101,1050.0696,167.26706,-1894.6858,1064.7047,216.53499,-1738.4976,1051.8702,96.576225,-1729.5989,1052.9194
163.37679043757353,-1737.6308503673426,1052.4506263551814,177.00851464131387,-1736.2437971482766,1051.7147983967275,178.21579,-1716.2421,1050.0746,167.43745,-1894.8137,1064.718,216.72398,-1738.6262,1051.8949,96.76505,-1729.72,1052.9032
163.56575997796037,-1737.760318188571,1052.4594484061372,177.19376253619944,-1736.3719574057334,1051.723415483055,178.40201,-1716.3839,1050.0834,167.60841,-1894.9426,1064.7341,216.9148,-1738.7566,1051.9237,96.955574,-1729.8419,1052.8894
163.75612846125404,-1737.8909116275236,1052.4721877936258,177.3803641734956,-1736.50157186945,1051.7363278138598,178.58975,-1716.5266,1050.0966,167.77966,-1895.0728,1064.7533,217.10713,-1738.8887,1051.9572,97.14744,-1729.9644,1052.8785
163.9475491268017,-1738.0225999699378,1052.4889903995838,177.5679907552446,-1736.6326262752564,1051.7536918018504,178.7787,-1716.6699,1050.1143,167.95087,-1895.2041,1064.776,217.30061,-1739.0225,1051.9954,97.340294,-1730.0876,1052.8708
164.1396780354078,-1738.1553974388526,1052.510236033817,177.75631388612183,-1736.7651014103515,1051.7760168529749,178.96855,-1716.8135,1050.137,168.1217,-1895.3365,1064.8026,217.49489,-1739.158,1052.0386,97.53378,-1730.2117,1052.8667
164.33213195838152,-1738.2893724612768,1052.5359696336263,177.94496302220065,-1736.8992118494643,1051.80334868116,179.15894,-1716.9573,1050.1647,168.29185,-1895.4702,1064.8333,217.68958,-1739.2954,1052.0868,97.7275,-1730.3367,1052.8663
164.52451227370102,-1738.424508778397,1052.5664716406873,178.13355578382027,-1737.035066893659,1051.835914964502,179.3495,-1717.1012,1050.1976,168.46095,-1895.6052,1064.8684,217.88426,-1739.4348,1052.1403,97.92106,-1730.4625,1052.8699
164.71642622095135,-1738.560976620586,1052.6019059187572,178.32172171953638,-1737.1727346724824,1051.8741167044068,179.53987,-1717.2451,1050.2361,168.62863,-1895.7416,1064.9082,218.07854,-1739.5763,1052.1991,98.114044,-1730.5895,1052.8777
164.9074315796016,-1738.6985675854553,1052.6423216492847,178.50905086476237,-1737.3120265992627,1051.9179793326011,179.72963,-1717.3889,1050.2802,168.79451,-1895.8794,1064.953,218.27196,-1739.7197,1052.2632,98.30601,-1730.7174,1052.8898
165.09709876586174,-1738.83736690479,1052.6878493141223,178.69510822061523,-1737.453160818389,1051.9674669268604,179.91837,-1717.5323,1050.3298,168.95824,-1896.0184,1065.0029,218.46408,-1739.8652,1052.3326,98.49652,-1730.8464,1052.9066
165.28497032790003,-1738.9775791355028,1052.7385642520687,178.87947581350366,-1737.5961476110824,1052.022669809371,180.10565,-1717.6757,1050.385,169.11937,-1896.159,1065.0582,218.65443,-1740.0128,1052.4075,98.68512,-1730.9768,1052.928
165.47058282692376,-1739.1190283991696,1052.7943406185395,179.06168823519474,-1737.7410649591254,1052.083632753211,180.29103,-1717.8186,1050.4458,169.27754,-1896.301,1065.1189,218.84253,-1740.1626,1052.4874,98.87134,-1731.1083,1052.9542
165.65345646045043,-1739.2617954502302,1052.855339296884,179.2412966445979,-1737.8878440976605,1052.150355978903,180.47404,-1717.9612,1050.5122,169.43233,-1896.4446,1065.1852,219.02788,-1740.3145,1052.5725,99.05471,-1731.2411,1052.9854
165.83310097889677,-1739.4058157930583,1052.921444972924,179.41781069709594,-1738.0365075936281,1052.2226727995335,180.65419,-1718.1034,1050.584,169.58333,-1896.5896,1065.2571,219.20999,-1740.4685,1052.6627,99.23473,-1731.3751,1053.0215
166.00903920793067,-1739.5512072629708,1052.9924959849363,179.59075544957832,-1738.1870506651996,1052.300403330817,180.831,-1718.2452,1050.661,169.7301,-1896.7362,1065.3346,219.38837,-1740.6246,1052.7576,99.410934,-1731.5106,1053.0626
166.18074749865738,-1739.6979444809908,1053.0685330260762,179.75964371583322,-1738.33949537934,1052.3835551370391,181.00397,-1718.3867,1050.7432,169.87224,-1896.8842,1065.4178,219.56247,-1740.7828,1052.8572,99.5828,-1731.6475,1053.1088
166.34774012443455,-1739.8459783515762,1053.1492814753199,179.92396805705988,-1738.4938656381946,1052.4717555943166,181.17258,-1718.528,1050.8302,170.00931,-1897.0337,1065.5066,219.7318,-1740.9431,1052.9612,99.74986,-1731.7856,1053.1599
166.5095019849317,-1739.9953191663844,1053.2346669385036,180.08321687204915,-1738.6499753777744,1052.56488568402,181.3363,-1718.669,1050.9219,170.1409,-1897.1847,1065.6008,219.89584,-1741.1053,1053.0693,99.9116,-1731.9252,1053.2161
166.66555234296396,-1740.1459617366338,1053.3245232828974,180.23692606232524,-1738.8079391706183,1052.6627128615428,181.49467,-1718.8097,1051.018,170.2666,-1897.337,1065.7006,220.0541,-1741.2695,1053.1813,100.06753,-1732.0662,1053.2773
166.81536878189613,-1740.2977572795469,1053.4186155500925,180.3845772378626,-1738.967516300758,1052.7647021717066,181.64713,-1718.9503,1051.118,170.38599,-1897.4907,1065.8055,220.20604,-1741.4354,1053.297,100.217155,-1732.2084,1053.3434
166.95847227787982,-1740.450714197512,1053.516784746009,180.52567445321702,-1739.1286942250952,1052.8708621508335,181.79318,-1719.0907,1051.2219,170.49867,-1897.6456,1065.9155,220.35117,-1741.603,1053.416,100.36001,-1732.3519,1053.4144
167.09437316339697,-1740.6048403469538,1053.6188673196548,180.65973737739083,-1739.291402582915,1052.9809710257286,181.93231,-1719.2311,1051.3295,170.60425,-1897.8019,1066.0304,220.489,-1741.7722,1053.5381,100.495605,-1732.4967,1053.4902
167.22260778748685,-1740.76003830961,1053.724557935744,180.78628537787515,-1739.4555847301183,1053.0943742584766,182.06403,-1719.3715,1051.4401,170.70233,-1897.9591,1066.1499,220.61906,-1741.9429,1053.663,100.62349,-1732.6427,1053.5707
167.34272110974368,-1740.916176825255,1053.833649995252,180.90486905541422,-1739.6210577824381,1053.2108638960435,182.18787,-1719.5118,1051.5535,170.79257,-1898.1173,1066.2738,220.74089,-1742.1149,1053.7903,100.74321,-1732.7898,1053.6559
167.4542754341595,-1741.0730224252893,1053.9458783706827,181.01504675494775,-1739.7874336533039,1053.330261185348,182.30334,-1719.6522,1051.6696,170.8746,-1898.2764,1066.4017,220.85405,-1742.2878,1053.9197,100.85435,-1732.9377,1053.7455
167.55684705517743,-1741.2307554654817,1054.0609979782303,181.11639253834954,-1739.9549535705494,1053.4520336622934,182.41002,-1719.7927,1051.7878,170.9481,-1898.4362,1066.5334,220.9581,-1742.4618,1054.0509,100.95649,-1733.0867,1053.8395
167.65005098698788,-1741.3889659669403,1054.1789123442672,181.20850673284494,-1740.1232281715759,1053.5761149679606,182.50748,-1719.9332,1051.9081,171.01276,-1898.5964,1066.6685,221.05266,-1742.6365,1054.1837,101.049255,-1733.2362,1053.9379
167.73350386966277,-1741.547687391926,1054.299201910468,181.29101086808294,-1740.291992241988,1053.7019795807494,182.5953,-1720.0739,1052.03,171.06827,-1898.7571,1066.8066,221.13734,-1742.8116,1054.3177,101.13228,-1733.3865,1054.0403
167.80687161214905,-1741.7067253948285,1054.4217040704752,181.36357258194747,-1740.4613495880367,1053.8294655762022,182.67316,-1720.2146,1052.1533,171.11438,-1898.918,1066.9476,221.2118,-1742.9872,1054.4526,101.20522,-1733.5371,1054.1467
167.86984658162578,-1741.8659085618929,1054.5462738010817,181.42587402599344,-1740.6307407942795,1053.9582578577044,182.74068,-1720.3555,1052.2778,171.15085,-1899.0789,1067.0908,221.27574,-1743.1627,1054.5883,101.26779,-1733.6881,1054.257
167.92213076678422,-1742.0250233019487,1054.6725367940298,181.47761258057128,-1740.8000516117465,1054.0880793083586,182.79755,-1720.4965,1052.4032,171.17743,-1899.2396,1067.2361,221.32886,-1743.338,1054.7242,101.319695,-1733.8391,1054.371
167.96348120784276,-1742.1840611267025,1054.8003757599656,181.51854302282203,-1740.969331719487,1054.2186023149272,182.84352,-1720.6376,1052.5292,171.19395,-1899.3999,1067.3829,221.37091,-1743.5131,1054.8604,101.360695,-1733.9901,1054.4885
167.99367272242287,-1742.3427064028724,1054.9294241611506,181.54845752524807,-1741.1379687600243,1054.3495658713878,182.87833,-1720.7788,1052.6556,171.20026,-1899.5597,1067.5309,221.40166,-1743.6874,1054.9962,101.39058,-1734.1409,1054.6094
168.01250589258962,-1742.50075597745,1055.059580108315,181.56716171347787,-1741.3057832321908,1054.4808213866775,182.90176,-1720.9203,1052.7823,171.19618,-1899.7186,1067.6798,221.42091,-1743.8607,1055.1317,101.40916,-1734.2911,1054.7334
168.01984954973523,-1742.658187624467,1055.1906004675218,181.57448841170142,-1741.4727876806521,1054.6120577793076,182.91365,-1721.0618,1052.909,171.18164,-1899.8766,1067.829,221.42854,-1744.033,1055.2665,101.4163,-1734.4408,1054.8605
168.01557665617196,-1742.8146756458436,1055.3221954500725,181.57035097103832,-1741.638382349669,1054.7431024212206,182.91386,-1721.2035,1053.0356,171.15654,-1900.0333,1067.9783,221.42442,-1744.2037,1055.4004,101.41188,-1734.5897,1054.9902
167.99961829183712,-1742.9700911362313,1055.454258371038,181.5546679664533,-1741.802567105865,1054.8737279982342,182.90231,-1721.3453,1053.1619,171.12083,-1900.1887,1068.1272,221.40848,-1744.3728,1055.5331,101.395836,-1734.7375,1055.1227
167.9719099088689,-1743.1242776832883,1055.5864196319144,181.52737924622872,-1741.9649680173932,1055.0035991116333,182.8789,-1721.4873,1053.2876,171.07451,-1900.3424,1068.2754,221.38066,-1744.5399,1055.6644,101.36811,-1734.8842,1055.2574
167.93245553019113,-1743.2770334836496,1055.7185987051218,181.48848677543546,-1742.1255814491137,1055.132576430911,182.84364,-1721.6294,1053.4126,171.01756,-1900.4944,1068.4224,221.34096,-1744.705,1055.7942,101.32871,-1735.0293,1055.3943
167.88127498182283,-1743.4282199602908,1055.850379644613,181.43801348554726,-1742.283911733085,1055.2603204949746,182.79651,-1721.7716,1053.5366,170.95006,-1900.6444,1068.5679,221.2894,-1744.8676,1055.922,101.27767,-1735.173,1055.533
167.81842396334065,-1743.577587073034,1055.981671943915,181.3760291354143,-1742.4398317437167,1055.386960305531,182.73758,-1721.9138,1053.6598,170.87206,-1900.7922,1068.7115,221.22604,-1745.0276,1056.0477,101.215034,-1735.3148,1055.6733
167.74401698526995,-1743.72504778118,1056.1123090716274,181.30265060314258,-1742.593089932067,1055.5119091567956,182.66695,-1722.056,1053.7816,170.78366,-1900.9377,1068.8529,221.151,-1745.1847,1056.1713,101.14092,-1735.4548,1055.8151
167.65817171375517,-1743.8704858259155,1056.2417924316544,181.21797458983988,-1742.7436301372295,1055.6352084148712,182.58472,-1722.198,1053.9021,170.685,-1901.0808,1068.9916,221.0644,-1745.3389,1056.2921,101.05545,-1735.5928,1055.9578
167.56106039892376,-1744.0136667940073,1056.3700767739292,181.12218204495224,-1742.8911881043882,1055.7566104068592,182.49104,-1722.34,1054.0211,170.57625,-1901.2213,1069.1273,220.96642,-1745.4899,1056.4103,100.9588,-1735.7284,1056.1012
167.4528743513562,-1744.1544624923308,1056.4968265940786,181.01548406572925,-1743.0355460368428,1055.875853195821,182.38615,-1722.4814,1054.1383,170.45758,-1901.3591,1069.2598,220.85724,-1745.6375,1056.5255,100.85115,-1735.8618,1056.245
167.3338552288442,-1744.2927580659784,1056.621743841971,180.8981317278593,-1743.17647489115,1055.9928072938678,182.27026,-1722.6226,1054.2537,170.32922,-1901.4941,1069.3884,220.73712,-1745.7815,1056.6373,100.73274,-1735.9927,1056.3889
167.20426870557856,-1744.4284309762156,1056.7446289226154,180.77035589990626,-1743.3141138887452,1056.107099656019,182.14365,-1722.763,1054.3668,170.19142,-1901.6261,1069.5132,220.60632,-1745.922,1056.7458,100.603836,-1736.121,1056.5325
167.06438759274585,-1744.5613857799551,1056.865186453523,180.6324296370005,-1743.4481264129297,1056.218789469459,182.00656,-1722.9027,1054.4778,170.04445,-1901.7552,1069.6335,220.46513,-1746.0587,1056.8506,100.46471,-1736.2467,1056.6754
166.91454054317973,-1744.6914426673914,1056.9829822799647,180.4847165795224,-1743.578417675137,1056.327284735362,181.85938,-1723.0414,1054.586,169.88858,-1901.8812,1069.7494,220.31387,-1746.1915,1056.9514,100.315674,-1736.3696,1056.8171
