new_x,new_y,new_z,old_x,old_y,old_z,,,,,,,,,,,,
187.44769840909095,-1733.752790909091,1017.3402425757577,187.66004642606592,-1733.896393242898,1016.7555702096076,188.82187,-1714.6099,1015.0836,178.11018,-1892.426,1030.4987,227.3339,-1736.193,1017.83246,107.293175,-1727.5962,1017.48535
187.50414,-1733.7891000000004,1017.4060506060607,187.7142455620495,-1733.933971888181,1016.8242601077842,188.8741,-1714.6423,1015.15735,178.18272,-1892.4703,1030.5227,227.39127,-1736.227,1017.89404,107.35182,-1727.6425,1017.5546
187.55560833333334,-1733.8252666666667,1017.4880796969697,187.76345731349562,-1733.9719530127466,1016.9094233020436,188.92155,-1714.674,1015.24744,178.24911,-1892.5149,1030.5635,227.44357,-1736.2617,1017.9719,107.4056,-1727.6879,1017.6396
187.60226303030305,-1733.8613272727275,1017.5863483333335,187.80783535294609,-1734.010434844729,1017.0110330318238,188.9644,-1714.7048,1015.3538,178.30945,-1892.5596,1030.6212,227.49097,-1736.2972,1018.0662,107.45463,-1727.7328,1017.74023
187.6441983030303,-1733.8974484848488,1017.7009687878789,187.8475113657719,-1734.049388568463,1017.1292199940004,189.00276,-1714.7352,1015.4766,178.36378,-1892.6045,1030.696,227.53355,-1736.3335,1018.17694,107.499016,-1727.7771,1017.8567
187.68156393939398,-1733.933778787879,1017.8319080303031,187.88263467004631,-1734.0890065342458,1017.2639756860883,189.03679,-1714.7653,1015.6158,178.4122,-1892.6499,1030.7881,227.57147,-1736.3708,1018.30414,107.53888,-1727.8209,1017.98883
187.71445893939395,-1733.970363636364,1017.9790890909092,187.91328705276626,-1734.129474521905,1017.4152195879185,189.0666,-1714.7949,1015.7713,178.45476,-1892.6958,1030.8973,227.60483,-1736.4093,1018.4477,107.57431,-1727.8644,1018.13666
187.74299924242428,-1734.0074257575761,1018.1424475757576,187.93963474838023,-1734.1707708521158,1017.5829136000657,189.09233,-1714.8246,1015.9431,178.49153,-1892.7423,1031.0237,227.63374,-1736.449,1018.60754,107.6054,-1727.9076,1018.3
187.76727378787882,-1734.044984848485,1018.3217800000002,187.96173995177315,-1734.212911126083,1017.766758651434,189.11404,-1714.8544,1016.1309,178.5226,-1892.7894,1031.167,227.65831,-1736.4899,1018.7835,107.63225,-1727.9506,1018.47876
187.78737227272728,-1734.083075757576,1018.5168774242426,187.97971105689754,-1734.2559669123461,1017.9666504213573,189.13185,-1714.8843,1016.3346,178.54803,-1892.837,1031.327,227.67862,-1736.5321,1018.9753,107.65492,-1727.9934,1018.67267
187.80339363636367,-1734.1218621212124,1018.7274840909092,187.9936286124511,-1734.2999672740223,1018.1822008793572,189.14581,-1714.9147,1016.5538,178.56795,-1892.8855,1031.5037,227.69481,-1736.5756,1019.1827,107.67351,-1728.036,1018.88165
187.81538492424244,-1734.1613000000002,1018.9531833333334,188.00353482297697,-1734.3449837636063,1018.4130974825149,189.15599,-1714.9453,1016.7882,178.58238,-1892.9346,1031.6964,227.70691,-1736.6205,1019.4052,107.688065,-1728.0786,1019.1053
187.82344260606064,-1734.2016469696973,1019.1936606060607,188.00952118219766,-1734.391144407136,1018.6588831420979,189.16245,-1714.9767,1017.03735,178.59145,-1892.9843,1031.9049,227.71506,-1736.6669,1019.6426,107.698654,-1728.1212,1019.3433
187.82759901515152,-1734.2426969696971,1019.4483809090909,188.0116031339519,-1734.4381448999884,1018.9190909576834,189.16519,-1715.0087,1017.3008,178.59523,-1893.0347,1032.1287,227.7193,-1736.7145,1019.89417,107.705345,-1728.1637,1019.59534
187.82793045454548,-1734.2844848484851,1019.7168845454547,188.00986266524166,-1734.48600880243,1019.1931683929452,189.16429,-1715.0413,1017.578,178.59384,-1893.0857,1032.3672,227.71971,-1736.7633,1020.15955,107.70819,-1728.2063,1019.86096
187.82449803030306,-1734.3271621212123,1019.9985924242425,188.00431068186126,-1734.5350405432462,1019.4805478033275,189.15976,-1715.0747,1017.86835,178.58737,-1893.1373,1032.62,227.7164,-1736.8136,1020.4381,107.70724,-1728.2488,1020.1397
187.81733371212124,-1734.3705954545458,1020.2928506060607,187.99498502959938,-1734.5848658573307,1019.7805625321446,189.1516,-1715.1089,1018.17126,178.57596,-1893.1896,1032.8861,227.70941,-1736.865,1020.7291,107.702545,-1728.2913,1020.431
187.80650106060608,-1734.414793939394,1020.5990333333334,187.98189921221748,-1734.6355960750845,1020.092549032953,189.13983,-1715.1438,1018.486,178.5597,-1893.2423,1033.1652,227.69884,-1736.9176,1021.0319,107.69417,-1728.3339,1020.7344
187.79204333333337,-1734.4597363636365,1020.9163615151517,187.965099530102,-1734.687156819662,1020.4156796373028,189.12447,-1715.1796,1018.8118,178.53871,-1893.2955,1033.4562,227.68475,-1736.9713,1021.34576,107.68215,-1728.3763,1021.0491
187.77403143939395,-1734.5054439393944,1021.2441000000001,187.94460202706045,-1734.7395662156157,1020.7492626538594,189.10553,-1715.2161,1019.14795,178.51317,-1893.3491,1033.7584,227.66725,-1737.0261,1021.6698,107.666565,-1728.419,1021.3746
187.75250439393943,-1734.551775757576,1021.5813963636366,187.92043258522645,-1734.7926584285487,1021.0923390060752,189.08301,-1715.2534,1019.49347,178.48318,-1893.4031,1034.0712,227.64641,-1737.0818,1022.00323,107.64745,-1728.4615,1021.7101
187.72753303030305,-1734.5987893939396,1021.9274169696971,187.892642537065,-1734.846471549019,1021.4440387226832,189.05695,-1715.2914,1019.84753,178.44896,-1893.4574,1034.3933,227.6223,-1737.1384,1022.3452,107.6249,-1728.5043,1022.0549
187.69918515151517,-1734.6463409090911,1022.2812890909092,187.8612289218893,-1734.9010131385057,1021.8035668751959,189.02734,-1715.33,1020.2093,178.41063,-1893.5118,1034.7241,227.59506,-1737.1959,1022.69476,107.59897,-1728.5469,1022.40814
187.6675407575758,-1734.6943166666667,1022.6420796969699,187.82629286927053,-1734.95603167288,1022.1698852695935,188.99426,-1715.369,1020.57776,178.3684,-1893.5667,1035.0625,227.56476,-1737.254,1023.051,107.56973,-1728.5896,1022.76904
187.63269121212124,-1734.7428803030305,1023.0088651515152,187.78785732597677,-1735.0118459703474,1022.5420239646409,188.95773,-1715.4086,1020.9519,178.32243,-1893.6215,1035.4077,227.53154,-1737.313,1023.413,107.53729,-1728.6324,1023.1368
187.59473651515154,-1734.791813636364,1023.3806987878788,187.7460227005304,-1735.0681991210906,1022.919064345364,188.91783,-1715.4485,1021.3308,178.27298,-1893.6764,1035.7588,227.4955,-1737.3726,1023.7798,107.50175,-1728.6753,1023.51044
187.55376269696973,-1734.8410742424244,1023.7565524242426,187.70085832920296,-1735.1249093531594,1023.2999448679292,188.8746,-1715.4888,1021.71344,178.22021,-1893.7314,1036.1146,227.45676,-1737.4326,1024.1503,107.463196,-1728.7183,1023.8891
187.50991515151517,-1734.8906712121216,1024.1354681818184,187.6524652541287,-1735.1823215090365,1023.6836638610148,188.82816,-1715.5292,1022.09875,178.1644,-1893.7865,1036.4742,227.41548,-1737.4933,1024.5236,107.42176,-1728.7614,1024.2719
187.46331424242427,-1734.9404060606064,1024.5164575757576,187.60094351421608,-1735.240054311474,1024.0692940813442,188.77858,-1715.5696,1022.4858,178.10574,-1893.8416,1036.8369,227.37181,-1737.5543,1024.8987,107.37758,-1728.8046,1024.6577
187.41411446969698,-1734.9904090909095,1024.898553030303,187.54646852321667,-1735.2983539075105,1024.4557360815957,188.72603,-1715.6101,1022.8735,178.04454,-1893.8966,1037.2014,227.32588,-1737.6158,1025.2747,107.330795,-1728.848,1025.0457
187.36246560606065,-1735.0406666666668,1025.2807151515153,187.48913600055585,-1735.357335863199,1024.842013262459,188.67061,-1715.6505,1023.2608,177.98102,-1893.9515,1037.5671,227.27788,-1737.6779,1025.6505,107.28155,-1728.8917,1025.4349
187.308556969697,-1735.090959090909,1025.661978787879,187.42918069861182,-1735.4165321249693,1025.2270816872401,188.61252,-1715.6907,1023.6467,177.91547,-1894.0066,1037.9329,227.22798,-1737.7401,1026.0251,107.23003,-1728.9357,1025.8245
187.25255772727274,-1735.141484848485,1026.0414681818183,187.36673348670962,-1735.4764779443506,1025.610099092342,188.55191,-1715.7307,1024.0303,177.84818,-1894.0615,1038.298,227.17635,-1737.8029,1026.3978,107.17641,-1728.9801,1026.2133
187.19468030303034,-1735.1920606060607,1026.4181121212123,187.30205087888564,-1735.5366932544753,1025.9899468060373,188.489,-1715.7705,1024.4105,177.77942,-1894.1165,1038.6615,227.1232,-1737.8658,1026.7675,107.12088,-1729.0249,1026.6003
187.13514015151517,-1735.242781818182,1026.791075757576,187.2353200857363,-1735.5975828859587,1026.3658846267333,188.424,-1715.8099,1024.7865,177.70952,-1894.1714,1039.0227,227.06874,-1737.9292,1027.1332,107.06365,-1729.0702,1026.9849
187.07415712121215,-1735.2937075757577,1027.1593272727273,187.16682183995906,-1735.6589839268224,1026.7367990837572,188.35716,-1715.8492,1025.1572,177.63876,-1894.2264,1039.3807,227.01315,-1737.9929,1027.4941,107.00495,-1729.1161,1027.3657
187.01198590909092,-1735.3448454545457,1027.522175757576,187.09681597795486,-1735.7210114813122,1027.1020283543442,188.28874,-1715.8883,1025.5219,177.5675,-1894.2816,1039.735,226.95668,-1738.057,1027.8494,106.94501,-1729.1626,1027.7422
186.94886545454546,-1735.3961303030305,1027.8785530303032,187.02557767419998,-1735.7834929665405,1027.4604015879609,188.21901,-1715.9271,1025.8794,177.49602,-1894.3368,1040.0847,226.89954,-1738.1213,1028.1982,106.88406,-1729.21,1028.1132
186.88505924242426,-1735.4478196969699,1028.2278393939396,186.9533934227856,-1735.846845585432,1027.8113218775914,188.14825,-1715.966,1026.2291,177.42467,-1894.3923,1040.4292,226.84196,-1738.1862,1028.5399,106.82238,-1729.258,1028.478
186.82085254545456,-1735.4997772727274,1028.5691924242426,186.88062346764147,-1735.910680393038,1028.1539188243223,188.07681,-1716.0048,1026.5701,177.35378,-1894.448,1040.768,226.78418,-1738.2513,1028.8737,106.760216,-1729.3071,1028.8357
186.75651924242425,-1735.552178787879,1028.90175,186.80754601567617,-1735.9752795802588,1028.4874898133548,188.00497,-1716.0437,1026.9017,177.28366,-1894.504,1041.1003,226.72646,-1738.3169,1029.1986,106.69785,-1729.3572,1029.1854
186.6923577575758,-1735.6051181818184,1029.224975757576,186.73453961536254,-1736.0405830455825,1028.8112762087512,187.93309,-1716.083,1027.2231,177.21465,-1894.5604,1041.4259,226.66904,-1738.3829,1029.5143,106.635574,-1729.4084,1029.5265
186.62865181818185,-1735.6586424242428,1029.5381075757575,186.66192962037655,-1736.1067839155655,1029.1246898003344,187.86151,-1716.1226,1027.5337,177.1471,-1894.6173,1041.7441,226.61215,-1738.4495,1029.82,106.57366,-1729.4607,1029.858
186.5657084848485,-1735.7127651515154,1029.8404833333334,186.59008103959107,-1736.1735770634498,1029.4270384345084,187.79057,-1716.1627,1027.8328,177.08131,-1894.6747,1042.0546,226.55606,-1738.5164,1030.115,106.51243,-1729.5144,1030.1793
186.50383378787882,-1735.7676696969697,1030.1316378787878,186.51935071396073,-1736.2412782122917,1029.7178173172554,187.72063,-1716.2036,1028.1199,177.01764,-1894.7325,1042.3568,226.50104,-1738.5839,1030.399,106.45215,-1729.5693,1030.4897
186.44331787878792,-1735.8233636363639,1030.410953030303,186.45011267294223,-1736.3095928725475,1029.9963438533014,187.65204,-1716.2455,1028.3943,176.95638,-1894.791,1042.6505,226.44731,-1738.6517,1030.6714,106.39314,-1729.6256,1030.7886
186.3844707575758,-1735.8798681818184,1030.6778393939394,186.38269255155544,-1736.3788000172553,1030.2621795838666,187.58516,-1716.2882,1028.6555,176.89783,-1894.8501,1042.9354,226.39514,-1738.7201,1030.9316,106.3357,-1729.6832,1031.0752
186.32759424242425,-1735.9373424242426,1030.9320818181818,186.3174867197495,-1736.4486260280405,1030.5149280055516,187.52034,-1716.3323,1028.9032,176.84232,-1894.9098,1043.2109,226.34479,-1738.7888,1031.1796,106.28012,-1729.7424,1031.3491
186.2729631818182,-1735.9958515151516,1031.1730227272728,186.25477977966466,-1736.5194148263636,1030.754277459076,187.4579,-1716.3776,1029.137,176.79013,-1894.9701,1043.477,226.29648,-1738.8582,1031.4144,106.2267,-1729.8031,1031.6097
186.22086712121214,-1736.0551606060608,1031.4004303030304,186.1949424522342,-1736.590624567763,1030.979611880186,187.39818,-1716.4242,1029.3563,176.74153,-1895.0311,1043.7334,226.25046,-1738.9277,1031.6362,106.17572,-1729.8651,1031.8566
186.17158318181822,-1736.1155363636367,1031.6139833333336,186.13828254574256,-1736.662503869859,1031.1909634180486,187.34149,-1716.4724,1029.5612,176.6968,-1895.0928,1043.9796,226.20697,-1738.9976,1031.8445,106.12747,-1729.9286,1032.0891
186.1253713636364,-1736.1768469696972,1031.8132530303033,186.0850978261601,-1736.734868127029,1031.3876114232557,187.28813,-1716.5222,1029.7509,176.65614,-1895.1549,1044.2156,226.16623,-1739.0677,1032.039,106.08223,-1729.9934,1032.3071
186.0824888636364,-1736.239125757576,1031.9980757575759,186.03569001540225,-1736.8077035657827,1031.569585121752,187.2384,-1716.5736,1029.9255,176.61984,-1895.2177,1044.4409,226.12846,-1739.138,1032.2195,106.040245,-1730.0596,1032.5101
186.04317151515153,-1736.3021545454549,1032.1682439393942,185.9903464225495,-1736.880608841188,1031.736582911969,187.19257,-1716.6267,1030.0847,176.58809,-1895.2808,1044.6555,226.09386,-1739.2081,1032.3859,106.00177,-1730.1268,1032.6978
186.00763590909094,-1736.366090909091,1032.3235863636364,185.94928391461787,-1736.9538562484881,1031.888593211001,187.15088,-1716.6815,1030.2285,176.56107,-1895.3442,1044.8591,226.06262,-1739.2783,1032.538,105.96704,-1730.1952,1032.8698
185.97610484848485,-1736.430607575758,1032.4638469696972,185.9127577684355,-1737.026842824679,1032.0252842729387,187.11356,-1716.7379,1030.3566,176.53896,-1895.408,1045.0515,226.03496,-1739.348,1032.6755,105.93628,-1730.2645,1033.026
185.9487493939394,-1736.4957045454548,1032.5891060606061,185.88095777012552,-1737.099774982108,1032.146639087607,187.08083,-1716.7958,1030.469,176.5219,-1895.4717,1045.2323,226.011,-1739.4174,1032.7987,105.90968,-1730.3346,1033.1663
185.92576681818184,-1736.5611500000002,1032.6991833333336,185.85410924939575,-1737.1721144116602,1032.2527000993791,187.05289,-1716.8552,1030.5658,176.51003,-1895.5354,1045.4015,225.99094,-1739.486,1032.9073,105.88744,-1730.4053,1033.2902
185.90727659090913,-1736.6267303030304,1032.7942333333335,185.83233828308784,-1737.2437782398686,1032.3434215850868,187.02988,-1716.9159,1030.647,176.50345,-1895.5986,1045.5586,225.97487,-1739.5537,1033.0016,105.869705,-1730.4762,1033.398
185.89343272727274,-1736.692243939394,1032.873946969697,185.8158025137388,-1737.314431610514,1032.4186095775863,187.01196,-1716.9777,1030.7124,176.50221,-1895.6615,1045.7036,225.96295,-1739.6202,1033.0812,105.85663,-1730.5472,1033.4893
185.88434878787882,-1736.7574606060607,1032.9385681818183,185.80462653561833,-1737.3839276228928,1032.4787744009454,186.99927,-1717.0403,1030.7626,176.50641,-1895.7236,1045.8362,225.95528,-1739.6854,1033.1462,105.84831,-1730.618,1033.5641
185.8800940909091,-1736.822157575758,1032.988159090909,185.79888469252225,-1737.4519170643082,1032.5235165403494,186.99188,-1717.1036,1030.7972,176.51604,-1895.7847,1045.9562,225.95192,-1739.7489,1033.197,105.84485,-1730.6885,1033.6227
185.88072303030305,-1736.8860030303033,1033.0228469696972,185.79862148990625,-1737.5181220481397,1032.5534393329372,186.98985,-1717.1672,1030.8169,176.53108,-1895.8446,1046.0634,225.95293,-1739.8105,1033.2335,105.8463,-1730.7582,1033.6647
185.8862790909091,-1736.9486772727273,1033.0427136363637,185.80388810567936,-1737.58226729151,1032.5683080209967,186.99324,-1717.2308,1030.8215,176.55153,-1895.903,1046.1573,225.95834,-1739.8699,1033.2559,105.85271,-1730.8267,1033.6906
185.89675575757576,-1737.0098530303032,1033.047981818182,185.81467748663417,-1737.6438013803988,1032.5686344702333,187.00203,-1717.2942,1030.8116,176.57732,-1895.9595,1046.238,225.96817,-1739.9266,1033.2643,105.86406,-1730.8938,1033.7002
185.91212219696973,-1737.069322727273,1033.0387212121213,185.83091727364825,-1737.7028039556583,1032.5544475596228,187.0162,-1717.3568,1030.7872,176.6083,-1896.0139,1046.3053,225.98239,-1739.9807,1033.2588,105.880325,-1730.9594,1033.6937
185.932326969697,-1737.1266136363638,1033.015309090909,185.85256922810294,-1737.75875736368,1032.5262109052135,187.0357,-1717.4183,1030.7489,176.64441,-1896.066,1046.3588,226.00095,-1740.0317,1033.2397,105.90145,-1731.0227,1033.6714
185.95726242424246,-1737.1814257575759,1032.9779303030305,185.87951748313068,-1737.8112585690033,1032.483978468645,187.06042,-1717.4784,1030.6968,176.68544,-1896.1155,1046.3983,226.02376,-1740.0792,1033.2073,105.92732,-1731.0836,1033.6335
185.98680000000002,-1737.2334636363637,1032.9268045454548,185.9116015343958,-1737.8602637850752,1032.4281375579042,187.09024,-1717.5365,1030.6313,176.73119,-1896.162,1046.4237,226.05069,-1740.1232,1033.1617,105.95781,-1731.1418,1033.5802
186.02076954545458,-1737.2823651515155,1032.862246969697,185.94864512579048,-1737.9052406224762,1032.359089336745,187.12497,-1717.5924,1030.5529,176.78143,-1896.2052,1046.4349,226.0816,-1740.1632,1033.1031,105.99274,-1731.1969,1033.5118
186.05895500000003,-1737.3278545454548,1032.784640909091,185.99040672976588,-1737.9460151803285,1032.2770075594437,187.16438,-1717.6458,1030.4618,176.83589,-1896.2449,1046.4318,226.1163,-1740.199,1033.0321,106.03188,-1731.2485,1033.4287
186.10113174242426,-1737.3694863636365,1032.6941393939396,186.03664652322936,-1737.9821138550187,1032.1823268778867,187.20825,-1717.696,1030.3585,176.89427,-1896.2808,1046.4142,226.15457,-1740.2302,1032.9485,106.075005,-1731.2965,1033.3312
186.14700500000004,-1737.4070924242426,1032.5912651515152,186.0870333595416,-1738.0135446206677,1032.0754667002955,187.25626,-1717.7429,1030.2435,176.95622,-1896.3126,1046.3818,226.19615,-1740.2568,1032.853,106.12181,-1731.3403,1033.2197
186.19626484848487,-1737.4404030303035,1032.4762833333334,186.14122689867202,-1738.0400740236037,1031.956758384251,187.30809,-1717.786,1030.1171,177.02136,-1896.3401,1046.335,226.24075,-1740.2786,1032.7457,106.17198,-1731.3799,1033.0947
186.24854333333334,-1737.469084848485,1032.3496454545457,186.19883896409627,-1738.061287290933,1031.82665592496,187.36334,-1717.8251,1029.9799,177.08928,-1896.3632,1046.2733,226.28804,-1740.2952,1032.627,106.22514,-1731.4148,1032.9567
186.30347321212122,-1737.4929712121213,1032.2116727272728,186.25948910211923,-1738.0770503497436,1031.6855750213056,187.42165,-1717.8599,1029.8323,177.15953,-1896.3815,1046.1971,226.33766,-1740.3065,1032.4972,106.280914,-1731.445,1032.8059
186.36061924242426,-1737.511693939394,1032.0628954545455,186.3226799668277,-1738.0872782942731,1031.533882697183,187.48254,-1717.8899,1029.6747,177.23167,-1896.3948,1046.1062,226.38922,-1740.3124,1032.3568,106.33886,-1731.4698,1032.6433
186.41953090909095,-1737.525184848485,1031.9037,186.38794999863904,-1738.0917155176926,1031.3722260492978,187.54555,-1717.9149,1029.5078,177.30518,-1896.4032,1046.0009,226.44229,-1740.3127,1032.206,106.39852,-1731.4896,1032.4691
186.47973393939395,-1737.5333712121212,1031.7346363636366,186.45477902795488,-1738.090467967141,1031.2009510330122,187.61017,-1717.9349,1029.332,177.37953,-1896.4064,1045.881,226.49644,-1740.3075,1032.0454,106.45941,-1731.5039,1032.2842
186.54072772727275,-1737.5360015151516,1031.5562227272728,186.52263022498767,-1738.0832055844924,1031.0207426761947,187.67586,-1717.9496,1029.148,177.45418,-1896.4043,1045.7471,226.55121,-1740.2965,1031.8754,106.52103,-1731.5126,1032.089
186.60198310606063,-1737.5330333333336,1031.3688075757577,186.59094150505308,-1738.0702243716412,1030.8318394310984,187.7421,-1717.9586,1028.956,177.52856,-1896.397,1045.5992,226.60608,-1740.28,1031.6963,106.582825,-1731.5156,1031.8843
186.66295363636365,-1737.5245121212124,1031.173166666667,186.65914390664759,-1738.0513002516454,1030.6351309420445,187.80829,-1717.9622,1028.757,177.6021,-1896.3844,1045.4377,226.66055,-1740.2578,1031.5088,106.64426,-1731.513,1031.6707
186.7230756060606,-1737.5102000000002,1030.9695954545457,186.72660642766257,-1738.0265232471934,1030.4308224482436,187.87384,-1717.9598,1028.5511,177.67416,-1896.3665,1045.2631,226.7141,-1740.23,1031.3131,106.70475,-1731.5045,1031.449
186.78178022727275,-1737.4904363636365,1030.7589166666667,186.79276789375027,-1737.996071687294,1030.2198901256052,187.93817,-1717.9519,1028.3394,177.74419,-1896.3433,1045.0756,226.76617,-1740.1968,1031.11,106.763725,-1731.4905,1031.2197
186.83847916666667,-1737.4650863636366,1030.5416166666669,186.8569620714908,-1737.9599427723779,1030.002680418356,188.00063,-1717.9382,1028.1222,177.81151,-1896.3151,1044.8757,226.81624,-1740.1582,1030.8999,106.820595,-1731.4708,1030.9838
186.89256681818185,-1737.4344166666667,1030.3182803030304,186.91857920101535,-1737.9184231956929,1029.7798088993989,188.06061,-1717.919,1027.9001,177.87552,-1896.2819,1044.6641,226.86371,-1740.1145,1030.6833,106.87475,-1731.4456,1030.742
186.9434593939394,-1737.3985181818184,1030.0896712121214,186.97698693635078,-1737.8717840654729,1029.5521648934705,188.1175,-1717.8942,1027.674,177.93558,-1896.2439,1044.4413,226.90804,-1740.066,1030.4609,106.92558,-1731.4149,1030.495
186.99054454545455,-1737.3576893939396,1029.8563424242425,187.03152067360594,-1737.8203700120177,1029.3200092775737,188.17064,-1717.864,1027.4441,177.99106,-1896.2013,1044.2079,226.94865,-1740.013,1030.2334,106.9725,-1731.3792,1030.2437
187.0332104545455,-1737.3119575757578,1029.6189181818183,187.0815724965512,-1737.7640297198595,1029.0842102676768,188.2194,-1717.8286,1027.2113,178.04134,-1896.1544,1043.9648,226.98495,-1739.9554,1030.0011,107.01489,-1731.3384,1029.9888
187.07088090909093,-1737.2620106060608,1029.378175757576,187.1265080161567,-1737.703769597247,1028.845419740837,188.26318,-1717.7885,1026.9762,178.08578,-1896.1035,1043.7126,227.0164,-1739.8942,1029.7649,107.05216,-1731.293,1029.7312
187.1029647727273,-1737.207863636364,1029.1346772727275,187.16573133984275,-1737.6394031043883,1028.6041654928945,188.30136,-1717.7438,1026.7393,178.12381,-1896.049,1043.4523,227.04243,-1739.8292,1029.5253,107.083725,-1731.2432,1029.4716
187.12886121212125,-1737.150081818182,1028.889181818182,187.198596967019,-1737.5716137775833,1028.361169681028,188.33331,-1717.695,1026.5013,178.15477,-1895.9911,1043.1846,227.06247,-1739.7611,1029.283,107.10899,-1731.1895,1029.211
187.14802272727275,-1737.0889060606064,1028.6424545454547,187.22452559291165,-1737.5008022612085,1028.1172679508977,188.35846,-1717.6422,1026.263,178.17813,-1895.9304,1042.9104,227.07599,-1739.6903,1029.0387,107.12741,-1731.132,1028.9502
187.1598981060606,-1737.0249924242426,1028.395,187.24296334294343,-1737.4274836236918,1027.8727987651323,188.37624,-1717.5863,1026.0247,178.1933,-1895.8672,1042.6306,227.08246,-1739.6173,1028.793,107.138435,-1731.0713,1028.6898
187.1639628787879,-1736.958743939394,1028.1476393939395,187.25335190727543,-1737.352156716273,1027.628536382203,188.3861,-1717.5276,1025.7871,178.19975,-1895.8019,1042.3464,227.08138,-1739.5426,1028.5466,107.14154,-1731.0078,1028.431
187.15970515151517,-1736.890625757576,1027.9011727272728,187.25517008490309,-1737.2752398013108,1027.3852730341262,188.38751,-1717.4666,1025.551,178.19698,-1895.7351,1042.0586,227.07224,-1739.4666,1028.3004,107.13624,-1730.942,1028.1744
187.14664840909091,-1736.8211924242426,1027.6562333333336,187.2479314096543,-1737.1973178509545,1027.1436516936053,188.37999,-1717.4038,1025.317,178.1845,-1895.6672,1041.7681,227.05457,-1739.3899,1028.0549,107.122055,-1730.8745,1027.9209
187.12435954545458,-1736.7510378787879,1027.413534848485,187.23117600310582,-1737.1190132566064,1026.9042473525221,188.36307,-1717.34,1025.0856,178.16185,-1895.5988,1041.4762,227.02797,-1739.3131,1027.8109,107.09856,-1730.8055,1027.6713
187.09241151515153,-1736.6806484848485,1027.173737878788,187.20447808664812,-1737.040828618192,1026.6677769211587,188.33633,-1717.2755,1024.8575,178.12865,-1895.5304,1041.1836,226.992,-1739.2367,1027.569,107.06533,-1730.7358,1027.4263
187.05044390909092,-1736.6107454545454,1026.9377121212121,187.1674857487258,-1736.9633747758883,1026.4349876321103,188.2994,-1717.2113,1024.6334,178.08452,-1895.4625,1040.8917,226.9463,-1739.1613,1027.3301,107.022026,-1730.6659,1027.1869
186.99809848484853,-1736.5417651515152,1026.7059318181819,187.1198045968967,-1736.8871517089187,1026.2064270997455,188.25189,-1717.1477,1024.4138,178.02911,-1895.3958,1040.6013,226.89053,-1739.0874,1027.0946,106.96831,-1730.5963,1026.9536
186.93510045454548,-1736.474334848485,1026.479256060606,187.06117953911095,-1736.812799615819,1025.9827482193316,188.19354,-1717.0854,1024.1993,177.96219,-1895.3307,1040.3135,226.8244,-1739.0156,1026.8635,106.9039,-1730.5276,1026.7274
186.86118340909093,-1736.409222727273,1026.258380909091,186.99133502009815,-1736.741108821089,1025.764730493795,188.12407,-1717.0253,1023.99066,177.88348,-1895.2678,1040.0293,226.74765,-1738.9467,1026.6375,106.828545,-1730.4603,1026.5088
186.77613022727274,-1736.3468500000001,1026.043843939394,186.91008411325427,-1736.672294396513,1025.5528434275302,188.04327,-1716.9679,1023.7883,177.79283,-1895.2076,1039.7498,226.66003,-1738.8809,1026.417,106.742065,-1730.3951,1026.2987
186.67980295454547,-1736.2878848484852,1025.836496969697,186.81727358294268,-1736.6071714296268,1025.3478864952497,187.951,-1716.9138,1023.593,177.69008,-1895.1509,1039.4758,226.56142,-1738.819,1026.203,106.644295,-1730.3325,1026.0978
186.57207303030305,-1736.232981818182,1025.6368742424243,186.71280135234224,-1736.5462592688557,1025.1503754563769,187.84714,-1716.8638,1023.4052,177.57516,-1895.0979,1039.2086,226.45166,-1738.7615,1025.9961,106.53514,-1730.2733,1025.9065
186.4528866666667,-1736.1826909090912,1025.4456242424244,186.59661351007816,-1736.4901714636658,1024.9609315455903,187.73163,-1716.8185,1023.2255,177.44806,-1895.0494,1038.949,226.33069,-1738.709,1025.7969,106.41456,-1730.2178,1025.7256
186.32222624242428,-1736.1375590909095,1025.2634151515153,186.4686902792426,-1736.439519565899,1024.780193346406,187.60446,-1716.7783,1023.0545,177.30878,-1895.006,1038.6978,226.19849,-1738.6621,1025.6061,106.282524,-1730.1667,1025.5558
186.1801303030303,-1736.0982363636367,1025.0907954545455,186.32914432861676,-1736.3945970431503,1024.6087638869653,187.4657,-1716.7443,1022.8928,177.1574,-1894.968,1038.4562,226.05505,-1738.6211,1025.4242,106.1391,-1730.1206,1025.3975
186.0266835606061,-1736.0652287878788,1024.9284572727274,186.17800592631363,-1736.356249760037,1024.4472860399244,187.31541,-1716.7166,1022.74097,176.99406,-1894.9362,1038.2249,225.90047,-1738.5868,1025.2521,105.984375,-1730.0801,1025.2512
185.86203045454548,-1736.0390560606063,1024.7768803030303,186.01547881508588,-1736.3248668576728,1024.2962834116518,187.15378,-1716.6959,1022.5995,176.81894,-1894.9108,1038.0049,225.73485,-1738.5596,1025.0902,105.81849,-1730.0457,1025.1174
185.68634681818185,-1736.0202803030302,1024.6367,185.84176519254473,-1736.300881105537,1024.1562747328078,186.98099,-1716.6829,1022.4689,176.63228,-1894.8925,1037.797,225.55835,-1738.5399,1024.9392,105.64163,-1730.018,1024.9968
